ticker	nome	segmento	tipoGestao	cotacao	dataCotacao	min52W	max52W	volumeMedioDiarioL2M	valorMercado	numeroCotas	dataUltimoRelatorio	urlHistorico	ffoYield	dividendYield	p_vp	ffoPorCota	dyPorCota	vpPorCota	ativos	patrimonioLiquido	qtdImoveis	qtdUnidades	imoveisPorPatrimonioLiquido	area	aluguelPorM2	precoPorM2	capRate	vacanciaMedia	
EDGA11	FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA	Lajes Corporativas	Passiva	23,30	26/11/2021	23,03	30,34	43.072	88.820.900	3.812.055	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=EDGA11&tipo=2	7,29%	7,8%	0,30	1,70	1,83	78,74	301.729.000	300.152.000	1	28	98,8%	24.844	425	3.530	12,0%	48,8%	
ELDO11B	FII ELDORADO	Shoppings	Passiva	1.104,31	01/12/2015	0,00	0,00	0	869.375.000	787.256	31/10/2016	https://fundamentus.com.br/fii_proventos.php?papel=ELDO11B&tipo=2	4,92%	2,3%	0,89	54,38	25,46	1.236,36	977.733.000	973.332.000	1	341	99,3%	75.085	724	11.493	6,3%	1,2%	
EQIN11	Fundo de Investimento Imobiliário - NCH EQI High Yield Recebíveis Imobiliários	Títulos e Val. Mob.	Ativa	89,94	26/11/2021	87,60	92,88	527.187	129.691.000	1.441.970	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=EQIN11&tipo=2	7,71%	4,3%	0,96	6,93	3,88	94,03	137.689.000	135.588.000	0	0	0,0%	0	-	-	-	-	
ERCR11	ESTOQUE RESIDENCIAL E COMERCIAL RIO DE JANEIRO FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Passiva	68.157,60	22/11/2021	62.968,20	74.939,60	715.913	161.942.000	2.376	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=ERCR11&tipo=2	8,53%	35,9%	0,90	5.812,63	8.325,67	75.459,60	269.204.000	179.292.000	0	0	0,0%	0	-	-	-	-	
EURO11	FII EUROPAR	Logística	Passiva	193,00	26/11/2021	192,40	210,47	80.416	74.099.600	383.936	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=EURO11&tipo=2	8,37%	9,3%	0,68	16,16	18,17	283,97	111.433.000	109.025.000	7	9	98,5%	116.761	63	625	10,2%	0,0%	
EVBI11	VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	98,00	26/11/2021	93,18	113,94	461.055	106.081.000	1.082.460	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=EVBI11&tipo=2	5,05%	5,8%	0,97	4,95	5,76	101,52	134.957.000	109.887.000	2	29	116,1%	12.220	869	10.075	8,6%	0,0%	
FAED11	FII ANHANGUERA EDUCACIONAL	Outros	Passiva	134,38	26/11/2021	131,61	191,73	70.000	86.294.500	642.168	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FAED11&tipo=2	10,81%	10,5%	0,63	14,53	14,20	213,98	138.661.000	137.410.000	3	3	98,8%	37.549	268	2.270	11,8%	0,0%	
FAMB11B	FII EDIFICIO ALMIRANTE BARROSO	Lajes Corporativas	Passiva	1.008,95	26/11/2021	995,00	1.586,99	49.501	105.738.000	104.800	31/08/2021	https://fundamentus.com.br/fii_proventos.php?papel=FAMB11B&tipo=2	8,24%	0,0%	0,29	83,16	0,00	3.448,14	362.070.000	361.365.000	1	12	92,8%	56.429	313	1.739	18,0%	100,0%	
FATN11	FUNDO DE INVESTIMENTO IMOBILIÁRIO ATHENA I	Híbrido	Ativa	100,59	26/11/2021	87,64	104,25	18.878	81.589.000	811.104	31/05/2021	https://fundamentus.com.br/fii_proventos.php?papel=FATN11&tipo=2	5,81%	7,8%	1,00	5,84	6,56	100,19	116.778.000	81.262.800	16	25	120,8%	3.951	1.396	24.946	5,6%	0,0%	
FCFL11	FII CAMPUS FARIA LIMA	Outros	Passiva	96,40	26/11/2021	96,40	111,82	200.699	334.895.000	3.474.010	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FCFL11&tipo=2	7,96%	7,8%	0,95	7,68	7,62	101,47	356.435.000	352.512.000	1	5	99,8%	30.968	973	10.796	9,0%	0,0%	
FEXC11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BTG PACTUAL FUNDO DE CRI	Títulos e Val. Mob.	Ativa	80,32	26/11/2021	79,91	94,29	979.219	490.234.000	6.103.509	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FEXC11&tipo=2	6,07%	11,0%	0,86	4,88	7,37	93,86	580.064.000	572.892.000	0	0	0,0%	0	-	-	-	-	
FFCI11	FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA	Lajes Corporativas	Ativa	182,03	05/11/2019	0,00	0,00	0	671.817.000	3.690.695	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FFCI11&tipo=2	3,89%	0,0%	0,94	7,09	0,00	194,17	721.053.000	716.618.000	10	34	89,2%	40.495	718	14.805	4,8%	14,4%	
FIGS11	GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Passiva	49,65	26/11/2021	49,52	65,72	190.906	141.502.000	2.850.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FIGS11&tipo=2	5,83%	6,4%	0,53	2,90	2,92	94,32	269.905.000	268.814.000	2	327	95,1%	61.175	149	2.200	6,8%	12,3%	
FIIB11	FUNDO DE INVESTIMENTO IMOBILIARIO INDUSTRIAL DO BRASIL	Híbrido	Passiva	432,35	26/11/2021	420,07	512,37	354.784	296.160.000	685.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FIIB11&tipo=2	9,06%	8,7%	0,98	39,17	37,76	442,62	306.433.000	303.193.000	11	79	96,7%	544.569	54	526	10,2%	1,1%	
FIIP11B	RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Híbrido	Passiva	152,20	26/11/2021	147,90	195,63	117.374	141.114.000	927.162	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FIIP11B&tipo=2	6,69%	9,2%	0,76	10,18	14,10	200,35	186.931.000	185.753.000	7	7	95,8%	68.444	164	1.974	8,3%	0,0%	
FISC11	FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401	Lajes Corporativas	Ativa	165,00	07/01/2021	165,00	165,00	0	271.081.000	1.642.916	31/07/2021	https://fundamentus.com.br/fii_proventos.php?papel=FISC11&tipo=2	1,12%	1,2%	1,06	1,84	2,00	155,37	261.485.000	255.253.000	4	414	98,3%	9.255	598	28.801	2,1%	62,7%	
FISD11	SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	203,32	27/07/2017	0,00	0,00	0	218.079.000	1.072.588	-	https://fundamentus.com.br/fii_proventos.php?papel=FISD11&tipo=2	-10,19%	11,6%	1,97	-20,72	16,78	103,26	120.393.000	110.751.000	1		63,0%	0	-	-	0,0%	-	
FIXX11	RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	85,78	26/08/2019	0,00	0,00	0	321.608.000	3.749.215	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FIXX11&tipo=2	4,43%	0,0%	1,30	3,80	0,00	66,17	252.109.000	248.072.000	0	0	0,0%	0	-	-	-	-	
FLCR11	FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	100,02	26/11/2021	90,65	101,48	181.363	50.010.000	500.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FLCR11&tipo=2	10,52%	10,5%	1,00	10,52	10,60	100,38	50.929.600	50.188.500	0	0	0,0%	0	-	-	-	-	
FLMA11	FII CONTINENTAL SQUARE FARIA LIMA	Híbrido	Ativa	115,69	26/11/2021	113,05	146,47	109.494	159.730.000	1.380.670	31/05/2021	https://fundamentus.com.br/fii_proventos.php?papel=FLMA11&tipo=2	5,20%	5,2%	0,74	6,01	5,70	155,55	217.180.000	214.767.000	1	135	98,2%	17.292	611	9.070	6,7%	0,0%	
FLRP11	FII FLORIPA SHOPPING	Shoppings	Passiva	1.214,40	25/11/2021	1.180,00	1.316,99	12.969	79.217.700	65.232	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FLRP11&tipo=2	5,42%	5,3%	0,73	65,87	64,46	1.665,50	109.384.000	108.644.000	1	160	97,2%	42.166	113	1.826	6,2%	1,6%	
FMOF11	FII MEMORIAL OFFICE	Lajes Corporativas	Passiva	68,88	26/11/2021	67,20	99,00	1.442	34.991.600	508.008	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FMOF11&tipo=2	0,52%	1,0%	0,52	0,36	0,68	131,85	66.996.900	66.978.800	2	96	98,6%	16.595	161	2.079	7,7%	39,5%	
FPAB11	FII PROJ AGUA BRANCA	Lajes Corporativas	Passiva	197,00	26/11/2021	194,82	312,34	20.242	147.750.000	750.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=FPAB11&tipo=2	8,26%	8,0%	0,44	16,26	15,75	448,20	340.981.000	336.152.000	2	76	99,1%	45.242	397	3.236	12,3%	30,3%	
FPNG11	FUNDO DE INVESTIMENTO IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA	Lajes Corporativas	Ativa	100,00	01/12/2016	0,00	0,00	0	99.050.000	990.500	31/05/2021	https://fundamentus.com.br/fii_proventos.php?papel=FPNG11&tipo=2	6,47%	6,5%	0,60	6,47	6,33	166,92	166.136.000	165.334.000	6	22	92,8%	14.939	489	6.150	8,0%	27,4%	
FRBR11	Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado	Títulos e Val. Mob.	Ativa	103,71	26/04/2019	0,00	0,00	0	352.319.000	3.397.153	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=FRBR11&tipo=2	5,87%	0,0%	1,00	6,09	0,00	103,41	357.202.000	351.285.000	0	0	0,0%	0	-	-	-	-	
FTCE11B	OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	2.950,01	26/06/2020	0,00	0,00	0	2.691.530.000	912.380	-	https://fundamentus.com.br/fii_proventos.php?papel=FTCE11B&tipo=2	-2,02%	6,9%	1,07	-59,72	196,50	2.746,11	3.057.330.000	2.505.500.000	68	1035	68,1%	829.867	37	2.207	1,7%	5,6%	
FVBI11	FII VBI FL 4440	Lajes Corporativas	Passiva	159,71	21/08/2020	0,00	0,00	0	0	0	30/10/2020	https://fundamentus.com.br/fii_proventos.php?papel=FVBI11&tipo=2	inf%	22,3%	0,00	inf	nan	nan	0	0	1	19	0,0%	22.112	637	0	-	0,0%	
FVPQ11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING - FII	Shoppings	Passiva	104,00	26/11/2021	104,00	142,16	70.416	291.215.000	2.800.149	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=FVPQ11&tipo=2	4,73%	4,6%	0,53	4,92	4,81	196,31	567.904.000	549.701.000	1	212	98,5%	56.510	672	5.078	13,2%	5,5%	
GALG11	Fundo de Investimento Imobiliário Guardian Logística	Híbrido	Ativa	97,99	26/11/2021	95,26	108,35	2.192.360	550.021.000	5.613.031	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=GALG11&tipo=2	9,77%	8,5%	0,95	9,58	9,59	103,13	974.294.000	578.893.000	6	21	162,3%	884.300	76	1.009	7,6%	0,0%	
GCFF11	GALAPAGOS FUNDO DE FUNDOS - FII FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	67,87	26/11/2021	67,75	97,48	72.585	22.980.600	338.598	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=GCFF11&tipo=2	3,93%	13,5%	0,77	2,67	9,28	88,47	30.524.700	29.956.200	0	0	0,0%	0	-	-	-	-	
GCRI11	GALAPAGOS RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	94,80	26/11/2021	93,51	98,12	265.394	94.830.300	1.000.320	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=GCRI11&tipo=2	5,06%	7,3%	0,93	4,80	8,70	101,53	102.952.000	101.560.000	0	0	0,0%	0	-	-	-	-	
GESE11B	FUNDO DE INVESTIMENTO IMOBILIARIO GENERAL SEVERIANO	Outros	Passiva	1.520,00	15/10/2020	0,00	0,00	0	79.040.000	52.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=GESE11B&tipo=2	8,56%	8,8%	0,92	130,04	128,34	1.657,00	86.632.400	86.163.800	1	1	99,4%	12.635	564	6.220	9,1%	0,0%	
GGRC11	GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	97,75	26/11/2021	97,75	134,95	1.469.800	758.386.000	7.758.429	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=GGRC11&tipo=2	8,60%	9,3%	0,74	8,41	9,13	131,76	1.189.620.000	1.022.220.000	19	19	113,4%	968.098	77	888	8,6%	0,0%	
GRLV11	GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Passiva	145,50	30/11/2020	144,00	145,50	0	156.199.000	1.073.530	30/09/2020	https://fundamentus.com.br/fii_proventos.php?papel=GRLV11&tipo=2	5,72%	105,7%	24,38	8,32	53,79	5,97	159.523.000	6.407.890	1	16	0,0%	55.202	183	0	-	3,7%	
GTLG11	GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Logística	Ativa	102,98	24/11/2021	99,00	105,00	3.560	738.676.000	7.173.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=GTLG11&tipo=2	0,65%	0,7%	1,03	0,67	1,40	100,02	1.390.610.000	717.456.000	0	0	185,7%	0	-	-	0,0%	-	
GTWR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS	Lajes Corporativas	Ativa	70,98	26/11/2021	69,05	108,68	1.171.350	851.760.000	12.000.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=GTWR11&tipo=2	11,23%	11,3%	0,70	7,97	8,09	100,91	1.211.580.000	1.210.860.000	3	48	98,9%	89.154	1.151	9.451	12,2%	0,0%	
GWIR11	HEDGE SHOPPING PRAÇA DA MOÇA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Passiva	175,99	23/10/2018	0,00	0,00	0	67.231.200	382.017	31/03/2021	https://fundamentus.com.br/fii_proventos.php?papel=GWIR11&tipo=2	2,80%	0,0%	0,74	4,93	0,00	238,79	91.692.300	91.223.500	0	0	99,3%	0	-	-	4,2%	-	
HAAA11	HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	94,49	26/11/2021	91,94	100,18	4.575	326.463.000	3.455.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HAAA11&tipo=2	5,56%	5,5%	1,00	5,25	4,92	94,77	507.154.000	327.437.000	2	39	146,7%	22.348	922	21.426	4,3%	9,9%	
HABT11	HABITAT RECEBÍVEIS PULVERIZADOS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	111,73	26/11/2021	98,72	120,49	3.796.330	604.695.000	5.412.107	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HABT11&tipo=2	10,96%	16,4%	1,16	12,25	19,05	95,98	734.811.000	519.463.000	0	0	0,0%	0	-	-	-	-	
HBCR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO HBC RENDA URBANA	Outros	Ativa	115,00	17/11/2021	100,99	115,00	35.309	31.280.000	272.000	30/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HBCR11&tipo=2	8,22%	4,6%	1,26	9,45	10,07	92,60	81.678.700	25.188.500	3	3	315,0%	14.835	264	6.642	4,0%	0,0%	
HBRH11	FUNDO DE INVESTIMENTO IMOBILIÁRIO MULTI RENDA URBANA	Híbrido	Ativa	80,31	26/11/2021	76,15	102,09	314.291	222.636.000	2.772.204	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=HBRH11&tipo=2	8,64%	9,7%	0,75	6,94	6,81	106,72	333.840.000	295.863.000	4	283	82,4%	26.447	794	6.934	11,5%	0,0%	
HBTT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - HABITAT I	Títulos e Val. Mob.	Ativa	1.055,00	30/09/2020	0,00	0,00	0	190.126.000	180.214	23/10/2020	https://fundamentus.com.br/fii_proventos.php?papel=HBTT11&tipo=2	6,53%	0,0%	1,19	68,86	0,00	886,32	0	159.727.000	0	0	0,0%	0	-	-	-	-	
HCHG11	HECTARE RECEBÍVEIS HIGH GRADE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Outros	Ativa	88,00	26/11/2021	88,00	101,44	15.442	105.600.000	1.200.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HCHG11&tipo=2	1,98%	2,4%	0,95	1,74	2,17	92,23	111.629.000	110.681.000	0	0	0,0%	0	-	-	-	-	
HCRI11	FII HOSPITAL DA CRIANÇA	Hospital	Passiva	348,00	26/11/2021	330,00	489,65	55.725	69.600.000	200.000	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HCRI11&tipo=2	10,74%	10,6%	1,16	37,37	37,08	299,14	61.007.500	59.828.600	1	1	101,3%	5.518	1.426	12.778	11,2%	0,0%	
HCTR11	HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	118,61	26/11/2021	100,25	127,06	9.831.810	2.339.040.000	19.720.457	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HCTR11&tipo=2	7,26%	17,9%	1,02	8,61	13,42	116,77	2.304.790.000	2.302.840.000	0	0	0,0%	0	-	-	-	-	
HFOF11	HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	77,19	26/11/2021	77,19	97,78	2.198.090	1.773.440.000	22.975.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HFOF11&tipo=2	10,13%	10,0%	0,89	7,82	6,95	87,15	2.019.140.000	2.002.230.000	0	0	0,0%	0	-	-	-	-	
HGBS11	HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Ativa	158,15	26/11/2021	158,15	214,69	2.233.680	1.581.500.000	10.000.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGBS11&tipo=2	7,48%	5,1%	0,74	11,82	7,41	212,77	2.145.410.000	2.127.660.000	12	1930	68,0%	350.921	149	3.064	4,8%	5,4%	
HGCR11	CSHG RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	99,95	26/11/2021	89,74	107,07	2.495.760	1.236.630.000	12.372.450	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGCR11&tipo=2	7,02%	9,4%	0,99	7,01	9,44	101,39	1.267.240.000	1.254.390.000	0	0	0,0%	0	-	-	-	-	
HGFF11	CSHG IMOBILIÁRIO FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	64,68	26/11/2021	64,68	91,45	521.758	185.217.000	2.863.597	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGFF11&tipo=2	8,28%	10,3%	0,73	5,35	6,70	88,12	254.177.000	252.338.000	0	0	0,0%	0	-	-	-	-	
HGIC11	HGI CRÉDITOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	105,99	26/11/2021	99,92	106,99	48.175	24.656.700	232.632	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGIC11&tipo=2	4,15%	5,4%	1,01	4,40	5,00	104,67	24.627.200	24.349.900	0	0	0,0%	0	-	-	-	-	
HGJH11	CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII	Lajes Corporativas	Passiva	191,29	31/05/2019	0,00	0,00	0	335.342.000	1.753.057	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGJH11&tipo=2	8,77%	0,0%	0,79	16,78	0,00	241,50	425.994.000	423.372.000	2	31	94,9%	12.614	2.051	25.217	8,1%	0,0%	
HGLG11	CSHG LOGÍSTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Logística	Ativa	157,87	26/11/2021	152,23	169,15	5.604.040	3.364.750.000	21.313.413	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGLG11&tipo=2	7,54%	8,8%	1,07	11,90	12,67	147,24	3.478.110.000	3.138.130.000	16	19	75,1%	700.630	218	3.606	6,0%	7,5%	
HGPO11	CSHG PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII	Lajes Corporativas	Passiva	223,50	26/11/2021	202,33	229,00	376.153	391.808.000	1.753.057	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGPO11&tipo=2	7,51%	6,1%	0,93	16,78	13,40	241,50	425.994.000	423.372.000	2	31	94,9%	12.614	2.051	29.463	7,0%	0,0%	
HGRE11	CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Lajes Corporativas	Ativa	114,76	26/11/2021	113,56	147,57	1.892.290	1.356.210.000	11.817.767	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGRE11&tipo=2	6,75%	7,9%	0,68	7,75	9,07	170,00	2.107.200.000	2.009.070.000	20	191	95,9%	202.940	573	6.408	8,9%	22,9%	
HGRU11	CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Híbrido	Ativa	103,23	26/11/2021	103,23	124,26	4.267.060	1.900.100.000	18.406.458	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HGRU11&tipo=2	7,97%	8,3%	0,88	8,22	8,60	117,39	2.187.180.000	2.160.750.000	81	81	74,5%	238.220	555	5.945	9,3%	0,0%	
HLOG11	HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	96,65	26/11/2021	96,47	113,88	54.675	410.762.000	4.250.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HLOG11&tipo=2	7,69%	8,6%	0,85	7,44	7,68	114,24	664.181.000	485.501.000	4	24	126,5%	394.699	81	1.316	6,2%	0,1%	
HMOC11	HEDGE SHOPPING PRAÇA DA MOÇA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Passiva	226,95	01/03/2021	218,08	227,96	0	86.698.800	382.017	31/03/2021	https://fundamentus.com.br/fii_proventos.php?papel=HMOC11&tipo=2	2,17%	154,9%	0,95	4,93	148,68	238,79	91.692.300	91.223.500	0	0	99,3%	0	-	-	3,3%	-	
HOSI11	FUNDO DE INVESTIMENTO IMOBILIÁRIO HOUSI	Híbrido	Ativa	73,51	26/11/2021	73,02	88,44	30.808	42.154.300	573.450	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HOSI11&tipo=2	10,95%	9,1%	0,80	8,05	6,21	92,31	60.352.500	52.934.600	0	0	0,0%	0	-	-	-	-	
HPDP11	HEDGE SHOPPING PARQUE DOM PEDRO FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Passiva	76,06	26/11/2021	74,14	87,10	2.921	221.244.000	2.908.813	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HPDP11&tipo=2	4,27%	4,1%	0,79	3,25	2,81	96,08	281.419.000	279.493.000	1	391	98,5%	126.917	83	1.717	4,8%	1,6%	
HRDF11	HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	1,28	26/11/2021	1,28	1,99	1.728	9.711.520	7.587.125	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=HRDF11&tipo=2	-2,68%	0,0%	1,03	-0,03	0,00	1,24	11.486.500	9.417.300	0	0	0,0%	0	-	-	-	-	
HREC11	HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	96,39	26/11/2021	91,11	97,33	8.236	274.326.000	2.846.000	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HREC11&tipo=2	4,97%	9,4%	1,05	4,79	4,77	91,80	263.736.000	261.263.000	0	0	0,0%	0	-	-	-	-	
HSAF11	HSI ATIVOS FINANCEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	88,69	26/11/2021	78,18	99,71	477.977	157.303.000	1.773.624	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HSAF11&tipo=2	5,02%	12,1%	0,94	4,45	7,88	94,76	171.077.000	168.069.000	0	0	0,0%	0	-	-	-	-	
HSLG11	HSI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Logística	Ativa	77,35	26/11/2021	77,35	108,67	813.655	979.256.000	12.660.067	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HSLG11&tipo=2	8,98%	7,9%	0,69	6,95	6,11	112,65	1.434.770.000	1.426.130.000	5	36	95,5%	428.600	253	2.182	11,6%	2,4%	
HSML11	HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO	Shoppings	Ativa	69,62	26/11/2021	69,62	93,41	1.908.330	1.098.650.000	15.780.613	31/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HSML11&tipo=2	7,49%	7,2%	0,73	5,22	5,04	95,20	1.523.890.000	1.502.260.000	5	767	95,8%	151.474	414	6.945	6,0%	3,8%	
HSRE11	HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	99,00	26/11/2021	82,36	100,52	2.955.580	843.288.000	8.518.064	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HSRE11&tipo=2	6,18%	5,2%	1,02	6,12	5,19	97,24	834.305.000	828.328.000	27	27	97,9%	100.295	743	8.230	9,0%	0,0%	
HTMX11	FII HOTEL MAXINVEST	Hotel	Ativa	85,55	26/11/2021	85,55	128,83	182.317	107.538.000	1.257.022	10/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=HTMX11&tipo=2	-3,20%	0,0%	0,66	-2,74	0,00	130,20	164.120.000	163.667.000	24	455	99,3%	2.366.751	0	45	0,1%	0,0%	
HUSC11	FUNDO DE INVESTIMENTO IMOBILIARIO HOSPITAL UNIMED SUL CAPIXABA	Outros	Passiva	118,00	26/11/2021	112,74	151,00	2.692	93.764.300	794.613	29/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=HUSC11&tipo=2	7,65%	7,6%	0,90	9,02	9,00	130,43	108.553.000	103.641.000	1	1	99,6%	73.270	116	1.275	9,1%	0,0%	
IBCR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO DE CRI INTEGRAL BREI	Títulos e Val. Mob.	Ativa	92,00	26/11/2021	88,60	105,11	160.230	73.868.700	802.921	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=IBCR11&tipo=2	5,33%	4,8%	0,94	4,90	6,60	98,26	80.988.900	78.897.200	0	0	0,0%	0	-	-	-	-	
